Price,Close,High,Low,Open,Volume
Ticker,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA
Date,,,,,
2015-01-02,115.534423828125,117.72066997414446,114.94582304436123,116.96389937081031,494248
2015-01-05,112.80162811279297,117.04798362625216,112.67550394954124,114.35722788908663,888302
2015-01-06,112.80162811279297,114.14701239664345,112.63345828494552,113.05388926983186,760714
2015-01-07,113.4322509765625,114.27311277129027,112.17095828447086,113.51634228824838,653133
2015-01-08,117.552490234375,117.67861438077553,114.35721261004636,114.7355978797817,872938
2015-01-09,115.87077331542969,117.97292808228968,115.28217254681579,117.13206617554569,732982
2015-01-12,118.47746276855469,119.0240308227003,116.20713770278081,116.20713770278081,854154
2015-01-13,119.94894409179688,121.1682041029808,117.80475652572147,118.05700482958851,727470
2015-01-14,119.06604766845703,120.41141898184554,118.01497031555941,118.14109446569348,820209
2015-01-15,122.84992980957031,123.10217811737549,116.08098888855089,119.94894596446593,1360985
2015-01-16,123.31238555908203,125.16229189934154,121.88292297568177,121.92496863442105,1278931
2015-01-19,123.39649200439453,124.53166077685347,122.72379987369794,123.27036784324807,617314
2015-01-20,125.03616333007812,125.03616333007812,122.42949910991749,123.73282480473056,792656
2015-01-21,125.96111297607422,125.96111297607422,123.14422052828385,125.1622967511966,1071786
2015-01-22,126.33953857421875,126.6338454601843,124.02716765189528,125.49867642064659,1212603
2015-01-23,130.880126953125,131.0062639146168,126.59173970357905,126.88603361932894,1162617
2015-01-26,133.40272521972656,133.40272521972656,130.12336918980586,130.33358464891703,893390
2015-01-27,131.42672729492188,134.03339168015364,130.54381966825656,133.02435989133699,957886
2015-01-28,132.0153045654297,132.05735022216223,129.91315003413303,131.59487365917036,855806
2015-01-29,134.70606994628906,134.70606994628906,131.09036131399435,131.09036131399435,886730
2015-01-30,133.73904418945312,134.41173605639963,132.05732093735193,134.201520649887,1065091
2015-02-02,132.60391235351562,135.00037377945722,131.88918747300465,133.69703533430535,860515
2015-02-03,130.9642333984375,133.69703441638242,130.83810925289964,133.1084336863164,1014191
2015-02-04,132.8141326904297,132.8141326904297,130.24950136501653,130.6699323091651,740077
2015-02-05,132.85617065429688,133.27660157408894,131.67896921109244,131.72100203864488,620831
2015-02-06,132.51983642578125,133.1925156603062,131.5948832325085,132.47779076598997,603523
2015-02-09,131.13243103027344,132.0573843956141,130.3756603353848,131.51081637771776,1126302
2015-02-10,132.47779846191406,133.23456905998407,130.45972214950288,130.71198329237112,698965
2015-02-11,133.19252014160156,133.61295109259214,131.63693332125706,131.67897898246298,636353
2015-02-12,132.77207946777344,133.86520242640694,131.6789693396734,133.44477150620432,880975
2015-02-13,131.21649169921875,136.80821776043825,127.85304436482306,135.75714046843962,1788034
2015-02-16,129.91314697265625,130.79605442110122,129.61884021299701,130.7119631096178,812377
2015-02-17,130.66990661621094,130.79604357297436,128.73593491782177,129.91313619775704,772836
2015-02-18,130.71197509765625,131.00628188430736,129.87111322783468,130.33358982234333,872706
2015-02-19,132.09939575195312,132.14142857811225,129.829058595908,130.16541101891207,860374
2015-02-20,132.51983642578125,132.85617604304372,131.0062824870322,131.80509870093104,1086755
2015-02-23,133.48681640625,133.69703186515747,132.18347799491693,132.85617002952756,560015
2015-02-24,133.9492950439453,134.3697259682323,132.39369549186998,133.6970339232664,706853
2015-02-25,134.07540893554688,134.36971569225398,133.31863846191803,133.69702369873247,557318
2015-02-26,135.54690551757812,135.71507529400742,133.23453580771377,134.2015344756123,645209
2015-02-27,136.42984008789062,136.42984008789062,134.03337859666013,135.37876273744462,732689
2015-03-02,136.30369567871094,136.97637481858624,135.16852717674007,136.93434199524316,615748
2015-03-03,135.46286010742188,137.43887791618823,135.00038348646478,135.7991997423718,545506
2015-03-04,137.31272888183594,137.31272888183594,134.53788248938588,135.88326644649266,684737
2015-03-05,138.53199768066406,138.65812183313682,137.43887464727428,137.6070444607494,775649
2015-03-06,139.2467498779297,139.45696537422455,138.06953540035707,138.1956723964554,659532
2015-03-09,138.99447631835938,139.12060047267212,137.2707068363897,138.44790837842365,618031
2015-03-10,138.57403564453125,139.2467276916012,137.81725228012746,138.4899443271974,625121
2015-03-11,142.6942596435547,142.94652077573636,139.1205966241613,139.4989819071667,1006589
2015-03-12,142.147705078125,143.1987824406806,141.6852284724937,142.35792055063612,573673
2015-03-13,144.41802978515625,144.41802978515625,142.06361392415312,142.31587505757028,644393
2015-03-16,145.72134399414062,145.97360508551196,144.24983593009526,144.46005136781605,642940
2015-03-17,145.0487060546875,146.52021466683652,144.20784399060236,145.63730693343973,690887
2015-03-18,143.74534606933594,144.88051482049025,142.73631430749597,143.9555615543249,975649
2015-03-19,143.15672302246094,144.62823118862426,142.0636001043473,143.74532372281968,710309
2015-03-20,144.71234130859375,145.1327722678511,143.03061747156434,143.03061747156434,1051530
2015-03-23,143.91348266601562,145.0906968084921,142.39994178795328,145.00660550169664,549612
2015-03-24,144.1237335205078,145.55320910412863,143.61922404734915,143.91351803239124,707685
2015-03-25,142.0636444091797,143.87150556116785,141.55913486461833,143.57719870393765,562794
2015-03-26,142.1056365966797,142.1056365966797,139.07852914643104,140.84434396416478,753317
2015-03-27,144.75437927246094,144.92256192655464,142.35793041804703,142.8204070557345,822331
2015-03-30,145.09072875976562,146.5201914763548,143.87148152592587,144.6282521316099,586466
2015-03-31,144.0816650390625,146.18381940011955,143.91348242575233,144.62822004072453,825185
2015-04-01,144.03965759277344,145.67933586322212,142.39997932232478,143.28287412373416,650002
2015-04-02,145.2168426513672,145.63727358714448,144.12371965223946,144.46007209918164,358262
2015-04-07,147.27696228027344,147.73943890905164,144.92255913473863,146.81449848203007,462511
2015-04-08,146.35202026367188,147.02471236817613,145.0907273791769,146.1838504451795,602539
2015-04-09,147.94964599609375,147.94964599609375,146.56222901902845,146.9826599612342,579083
2015-04-10,150.47222900390625,150.47222900390625,147.78147358720196,148.07578037378548,579074
2015-04-13,150.219970703125,150.43018617448706,148.95867787495254,149.79953976040085,610608
2015-04-14,149.3370819091797,150.09385250387612,148.20191318660036,149.9256826862252,621440
2015-04-15,149.7575225830078,150.55633889156806,149.12687610300728,149.92569241156752,547329
2015-04-16,150.30406188964844,150.51427736082277,147.82352189589812,149.25298453377678,681541
2015-04-17,148.2439727783203,150.72451310572436,147.78149611342292,150.05182094137686,871584
2015-04-20,149.00071716308594,149.00071716308594,147.19286931890116,147.27694780552974,710302
2015-04-21,149.7995147705078,152.44823696612463,149.3370510750878,150.05177586016637,795543
2015-04-22,148.9166259765625,150.55630387712162,147.36102655546162,149.75748775433973,594842
2015-04-23,147.1508331298828,149.96772563915434,145.55320064525785,149.42115770349412,842944
2015-04-24,147.78147888183594,148.53824945940116,146.30997055726573,147.48717208470813,509431
2015-04-27,150.7244873046875,150.9767484269527,145.76340749911765,147.57125535270657,709393
2015-04-28,146.30995178222656,150.304045293523,145.0066134387496,150.05178418986088,752047
2015-04-29,142.27381896972656,147.9075906606535,142.27381896972656,146.35200397456867,820080
2015-04-30,143.3249053955078,144.62824388030342,140.63414993593457,142.10565823122835,900945
2015-05-04,145.76341247558594,146.56222869791986,143.49307512822182,145.0066290829532,567817
2015-05-05,142.3894500732422,147.47173446980833,142.13319770166385,145.20820009352988,1111922
2015-05-06,143.2863311767578,144.01237741252893,141.23633820940248,141.8769626408932,830548
2015-05-07,144.0123748779297,144.86654077155077,141.1509139208842,142.77382390534936,964900
2015-05-08,148.15509033203125,148.24051214558443,144.22593454582307,145.250931140767,662614
2015-05-11,145.3363037109375,147.08734618420308,144.8238120579198,146.40401094664387,628496
2015-05-12,143.71339416503906,144.43944029994086,141.74881024136556,144.43944029994086,582948
2015-05-13,142.00506591796875,145.37901826089148,141.49256121853463,143.79881933245218,530918
2015-05-14,145.3363037109375,145.4644363993436,140.85193332097072,141.49255766239455,513972
2015-05-15,143.84153747558594,146.48945707341852,143.11550425481994,145.63529114296128,662580
2015-05-18,145.0373992919922,145.0373992919922,141.9196853593755,143.49989778049326,519835
2015-05-19,149.3081817626953,149.47901231291723,145.0373528394691,145.20818338969104,830429
2015-05-20,149.47903442382812,149.47903442382812,147.59987202635034,148.6248685128348,527595
2015-05-21,149.39358520507812,149.4362960994977,147.8133863798349,148.75296088938993,437881
2015-05-22,149.3081817626953,149.47901231291723,148.15505274001,149.47901231291723,451300
2015-05-25,148.79568481445312,149.30818952529987,147.98422988355932,149.0519371698765,193783
2015-05-26,148.283203125,150.29048513835832,147.6425787100594,149.22277778012398,802118
2015-05-27,151.74256896972656,152.04153225217672,148.32590532361021,149.2654930397072,689281
2015-05-28,150.76026916503906,151.52901319949163,149.5644422151048,151.18735208052075,437271
2015-05-29,146.87379455566406,151.18733409560724,146.66025312332562,150.97379266326882,952178
2015-06-01,148.283203125,149.39360835073404,147.0873630636553,147.85612018170627,468356
2015-06-02,144.90924072265625,149.6498641071132,144.90924072265625,149.6498641071132,759698
2015-06-03,145.67799377441406,147.81340847930568,144.4394558522843,145.2081999326305,515293
2015-06-04,145.2082061767578,146.7457074371016,142.04779488432413,144.61029264038456,550210
2015-06-05,142.3467559814453,144.8238451544943,142.17592539139952,144.52488184676025,534080
2015-06-08,141.6634063720703,143.24360531796322,141.4071540195229,142.3467286008153,456314
2015-06-09,140.68113708496094,141.74884458110293,139.44259899614397,141.1936418965246,674609
2015-06-10,143.3290252685547,144.0550583856356,139.69882058254245,140.46756459675422,718122
2015-06-11,144.14048767089844,145.8488193766276,142.17590360260257,142.81652799225103,627971
2015-06-12,141.49256896972656,144.39674070305517,140.33945288313413,143.92694687509385,537981
2015-06-15,139.3998565673828,141.15089907180374,139.10090635618732,140.33944416493622,565144
2015-06-16,140.8946533203125,141.44986893887366,137.86236196828287,138.5884081488873,603665
2015-06-17,138.67385864257812,141.6634397143494,137.64884899113952,141.62072880661628,576125
