Price,Close,High,Low,Open,Volume
Ticker,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA
Date,,,,,
2015-01-02,53.45677185058594,54.748379611409376,53.24589723751049,54.30027030288774,899670
2015-01-05,51.801422119140625,54.14213161001813,51.722341849015905,53.24591273217344,1654768
2015-01-06,51.36912155151367,52.02810557273342,51.1477028720167,51.68543049599999,2075002
2015-01-07,51.601070404052734,52.07553979480942,51.24258537569413,51.76977493117721,1131009
2015-01-08,53.773094177246094,53.957608733288275,52.15462721866866,52.354957826305146,1502778
2015-01-09,52.56582260131836,53.72036392152913,52.24424170438015,53.50948931907927,1310649
2015-01-12,53.4831428527832,53.87853207729127,52.74507853338092,52.87687897214473,958475
2015-01-13,54.01033401489258,54.32664298492023,53.1668293210712,53.32498985197688,1032309
2015-01-14,53.29861831665039,54.08939661777742,52.9295832030193,53.11410378278012,1133849
2015-01-15,54.45843505859375,54.5638693504367,52.02282976174156,53.93124546170626,1845102
2015-01-16,54.90653610229492,54.985616352348956,53.93124324774848,54.089397701965886,1610504
2015-01-19,55.30193328857422,55.59188212404881,54.695663441547225,54.880184031619464,888918
2015-01-20,55.8818359375,55.8818359375,55.117411645196015,55.1437717289883,1247943
2015-01-21,56.01362991333008,56.01362991333008,55.09105721659668,55.670960918242066,1760727
2015-01-22,56.98892593383789,57.147080381560826,55.407363318937236,55.88183270799647,1895657
2015-01-23,57.9115104675293,57.990584676416724,57.04165184853032,57.25252648204852,2012956
2015-01-26,58.96588897705078,58.96588897705078,57.568840624747175,57.67428097400401,1412907
2015-01-27,58.51776885986328,59.38762739824573,58.069659549430476,59.01859833526241,1352614
2015-01-28,58.28053665161133,59.01860085497907,57.91150757287283,58.93952060415336,1569556
2015-01-29,59.1767692565918,59.1767692565918,57.88516113073038,58.04331562376243,1476545
2015-01-30,59.04496383666992,59.413992933521335,58.59685448511132,59.30855259391177,1583570
2015-02-02,59.62487030029297,59.62487030029296,58.75501164220035,59.018606457417484,1103978
2015-02-03,59.62487030029297,60.020259500173005,59.124040755969546,59.835744943288404,1396538
2015-02-04,60.04660415649414,60.04660415649414,59.229465880597985,59.4667005487436,1070904
2015-02-05,60.07297134399414,60.07297134399414,59.41398742025722,59.572141869104755,845210
2015-02-06,59.15039825439453,60.099337129305916,59.018603875497305,59.99389678947529,1257541
2015-02-09,59.1767692565918,59.33492374962385,58.35963065571869,58.78138000106559,1346286
2015-02-10,59.88846206665039,60.09933669891043,58.78136873581247,59.15039783079477,1131194
2015-02-11,59.83573913574219,59.99389359116576,59.4139898906855,59.57214434610908,770789
2015-02-12,61.048274993896484,61.443670254984454,59.80938717404326,59.80938717404326,1327154
2015-02-13,61.127349853515625,61.496378948969266,60.91647522098625,61.311864401242445,1144784
2015-02-16,60.60017013549805,61.28550820023156,60.2574950572399,60.995559340810885,869766
2015-02-17,60.15205383300781,60.389288561909694,59.044966492654105,59.57215007674283,1379267
2015-02-18,60.57380294799805,61.021912273725405,60.31020816006007,60.6265170688731,1079067
2015-02-19,60.89011764526367,61.07463220059373,60.09933925216594,60.09933925216594,1198061
2015-02-20,61.07463455200195,61.47002980966502,60.521090864700035,60.86375990266434,2295287
2015-02-23,61.10099792480469,61.57546742280327,60.52109411941298,61.44367302708892,1252821
2015-02-24,61.44366455078125,61.65453918236862,60.75832048664954,60.784680571334334,1311533
2015-02-25,61.549095153808594,61.68088952344061,61.285500368653935,61.4436608672811,908729
2015-02-26,61.97084426879883,61.97084426879883,61.33822041321664,61.65453536395304,1000156
2015-02-27,62.260807037353516,62.260807037353516,61.57546292869694,61.70725731479224,1171108
2015-03-02,62.07628631591797,62.39259522950206,61.83905160778451,62.20808068892954,989587
2015-03-03,61.52275466918945,62.52441396268431,61.417320349075155,61.83906972131744,845628
2015-03-04,62.12901306152344,62.15536710220343,61.28550842891283,61.39094877519843,1044717
2015-03-05,62.656185150146484,62.78798555880188,61.83904680004427,62.02356132627151,1104659
2015-03-06,62.52439498901367,62.70890952764027,61.918131206128926,61.94448524374069,1082753
2015-03-09,62.60346221923828,62.60346221923828,61.81268398582426,62.023558584460666,986760
2015-03-10,61.97084426879883,62.550754004167125,61.918130148584936,62.31351930258748,1210755
2015-03-11,63.84238052368164,63.97417493170826,62.26081739790028,62.33989767025169,1577753
2015-03-12,63.63148498535156,63.895073715002276,63.36789020981045,63.47332449249265,945611
2015-03-13,63.60512924194336,63.76328369970016,63.157019906723434,63.52604899011956,1287705
2015-03-16,64.52771759033203,64.7122321594638,63.60513869878151,63.60513869878151,1263271
2015-03-17,64.47498321533203,65.13396712904175,64.07959407628427,64.47498321533203,1175721
2015-03-18,64.50135803222656,64.68587260287376,63.97416836247021,64.3695575918416,1046040
2015-03-19,64.05323791503906,64.94945657621462,63.97415766403272,64.4222669946205,1436958
