Price,Close,High,Low,Open,Volume
Ticker,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA
Date,,,,,
2015-01-02,22.184982299804688,22.594510979294302,21.950220192750205,22.380617057333478,4456793
2015-01-05,20.857271194458008,22.11455035833028,20.789450595050944,22.02586356611289,10754689
2015-01-06,20.82597541809082,21.412879812379554,20.526003653089976,20.95379158571909,9773351
2015-01-07,21.29810905456543,21.561564476987712,20.724245777904017,20.919880578790842,8174121
2015-01-08,22.119766235351562,22.16671864725596,21.363311594713736,21.647633096174225,9051105
2015-01-09,21.423322677612305,22.148477631111923,21.222471744984233,22.041529609121014,8612117
2015-01-12,21.535472869873047,21.647636873991118,21.000739074970298,21.493738490952158,7771896
2015-01-13,21.75459098815918,21.801543421554854,20.985092884735643,21.238114220806764,8829947
2015-01-14,21.29289436340332,21.738941540817233,21.06074118902006,21.193773431789253,10291132
2015-01-15,21.88501739501953,22.179773164955346,20.64077872304614,21.728509924169543,13224266
2015-01-16,22.589296340942383,22.77449703382396,21.832841433188086,21.91109614402817,15057197
2015-01-19,22.461483001708984,22.761456750894666,22.323234732196465,22.597122250070317,7453306
2015-01-20,22.73016357421875,22.93362352332698,22.359762026349884,22.51626952642538,9552708
2015-01-21,23.189245223999023,23.275325013125556,22.40670602852167,22.77449841554398,10691034
2015-01-22,23.510089874267578,23.992657399919494,23.19707492961273,23.317064058067103,11240714
2015-01-23,23.96917724609375,24.18307122974306,23.465743578588636,23.997870511347948,12238647
2015-01-26,24.355226516723633,24.446522349078517,23.577903451030874,23.73701989746362,8449141
2015-01-27,24.201330184936523,24.34218748854495,23.747457977820616,24.310885202154118,7841052
2015-01-28,23.77093505859375,24.41522607561975,23.606602519918848,24.404791979340338,8047726
2015-01-29,23.429231643676758,23.643125685794953,22.94405701324511,23.184035306333666,9321706
2015-01-30,23.737028121948242,23.99526556296985,23.330108276689888,23.896144623512207,11228168
2015-02-02,24.519561767578125,24.618682683819525,23.859620689483794,23.911789173800297,10847091
2015-02-03,25.187318801879883,25.354260279382533,24.85604486717602,24.929081514821004,12043649
2015-02-04,24.910829544067383,25.26297176263892,24.535210116204432,25.153416759545546,10298211
2015-02-05,25.08298683166504,25.18732378316432,24.081335778453735,24.40217767560339,8210402
2015-02-06,24.87430763244629,25.205581615139394,24.73866641851392,25.11167677167842,6062408
2015-02-09,25.015165328979492,25.114286225408712,24.535207010780763,24.67606427840105,8108676
