Price,Close,High,Low,Open,Volume
Ticker,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA
Date,,,,,
2015-01-02,27.44955062866211,27.83272182268641,27.116358470239597,27.591158249264513,2634537
2015-01-05,26.116777420043945,27.419007411974015,26.05569169750114,27.196877896979085,6252660
2015-01-06,25.433732986450195,26.22229088806192,25.433732986450195,26.127885099172005,5598392
2015-01-07,25.0089111328125,25.60032794422974,24.88951688993852,25.497594791829737,6045718
2015-01-08,25.81968116760254,26.09734201028186,25.125529060904235,25.52258415067103,6125229
2015-01-09,24.953380584716797,25.905757355663333,24.620186303933156,25.76692693493284,6704918
2015-01-12,25.153291702270508,25.25324976310753,24.49245973863364,25.03945187199626,6067180
2015-01-13,25.73638343811035,25.941851862576026,24.781229489160648,24.87841035759819,4436278
2015-01-14,24.953380584716797,25.886321181496427,24.91173103482083,25.300456636543025,6122097
2015-01-15,25.591997146606445,25.75304092983589,23.956575094225585,25.219932666439032,7704049
2015-01-16,25.539247512817383,25.6864074335822,25.008914239315477,25.403192162569198,6897124
2015-01-19,25.886323928833008,26.14177142167578,25.364320135719847,25.641981006649207,4228861
2015-01-20,26.511056900024414,26.6276739398583,26.064022795610498,26.09178845484942,5721484
2015-01-21,26.805374145507812,26.924768375398127,26.09178596734027,26.660989341816187,6265040
2015-01-22,27.432891845703125,27.766084006426606,26.666547333978205,26.930324284685618,8320302
2015-01-23,27.21076202392578,28.421363442624223,27.07193160543636,27.80495604558976,8991373
2015-01-26,27.394018173217773,27.56061424552553,26.822035429836358,27.071930597489988,4866558
2015-01-27,27.12468719482422,27.468986031311324,26.62211965138866,27.430113684532973,5005144
2015-01-28,26.37778091430664,27.427338594902846,26.18341916544963,27.366252868580876,6092231
2015-01-29,26.46108055114746,26.541600335595785,25.889097744541093,26.158429115095164,5362352
2015-01-30,25.97517204284668,26.84980198112503,25.697511206978234,26.655440243370744,6698292
2015-02-02,26.208402633666992,26.238945491010828,25.394856408310883,25.89464669358841,6408019
2015-02-03,26.88034439086914,27.01639972339506,26.388885651728994,26.513832178416685,6328227
2015-02-04,27.10247039794922,27.44399198986381,26.666543034075705,26.996960058356308,5921448
2015-02-05,26.102895736694336,26.455524065665923,25.761371976964007,26.433310690415286,9147758
2015-02-06,26.194522857666016,26.255608581941242,25.716947988135555,26.255608581941242,5455087
2015-02-09,25.378198623657227,25.7780287521712,25.15884632811654,25.672518406299325,8127673
2015-02-10,25.639204025268555,26.019600184331228,25.289352850125848,25.461501235816414,5947738
2015-02-11,25.580890655517578,25.91408491147971,25.436507960802754,25.79746787516574,3897880
2015-02-12,26.238948822021484,26.363895350010825,25.405966319735086,25.494817701910275,6469513
2015-02-13,26.883121490478516,27.1357938627402,26.419428412538615,26.47773693266423,7051445
2015-02-16,27.307945251464844,27.455105168830684,26.810932056145326,26.822038744789726,5088183
2015-02-17,27.49952507019043,27.643907749817178,26.77205303315913,27.002511998732643,5416986
2015-02-18,28.271427154541016,28.426916549865663,27.657796941267236,27.71055317970273,5924453
2015-02-19,28.56019401550293,28.63793871133582,27.72443429853119,28.19923407812556,4667665
2015-02-20,28.482452392578125,28.610176137852573,27.91602396676255,28.454686729411385,6490489
2015-02-23,28.743452072143555,29.021112939649665,28.504665675001856,28.82675117974911,4432630
2015-02-24,28.86562156677246,29.004451991074973,28.48245035831582,28.83230150232156,4014576
2015-02-25,28.321407318115234,28.765664264134315,28.204790266982265,28.72679191375666,4392809
2015-02-26,28.660152435302734,28.832300801487534,28.29364020878837,28.29364020878837,3619083
2015-02-27,28.926708221435547,28.943367195003948,28.57130266274815,28.660154052419998,3952869
2015-03-02,29.176605224609375,29.293222283582004,28.865624282298004,28.876730971493163,3570995
2015-03-03,28.271427154541016,29.326539212946038,28.271427154541016,29.276560176108237,4701657
2015-03-04,28.83230209350586,28.86006987364305,28.27698038490936,28.299193761665432,4027862
2015-03-05,28.9544734954834,29.065538260680853,28.676812641681853,28.81009078359564,3853518
2015-03-06,28.921157836914062,29.165498644972327,28.74345292750834,28.937816811577196,3176209
2015-03-09,28.854516983032227,29.03221976962888,28.543538165680232,28.737899926525227,2941531
2015-03-10,28.3436222076416,28.9267096128086,28.22700515028507,28.837858218863005,4554843
2015-03-11,28.882282257080078,28.987794741589383,28.426918607763692,28.426918607763692,4410870
2015-03-12,28.654598236083984,28.982238116540827,28.537981190086835,28.86562107054368,3555692
2015-03-13,28.699026107788086,28.81009087333148,28.476896576701296,28.743450742974918,2973461
2015-03-16,29.121070861816406,29.27100798365405,28.760113007067375,28.760113007067375,4378363
2015-03-17,29.032217025756836,29.35430462001256,28.798982934786093,29.209919795558577,4088867
2015-03-18,29.01555633544922,29.265451502684908,28.732343224838093,29.15438674853749,4809236
2015-03-19,29.40983772277832,29.5097958016451,28.976687459945104,28.976687459945104,5461288
2015-03-20,29.976261138916016,30.181729547536868,29.332088137026293,29.43204619924917,7651280
2015-03-23,30.287242889404297,30.564903710645517,29.737473531257745,29.937389661492855,5030650
2015-03-24,30.98695182800293,31.07025093409771,30.153969240592183,30.331672023102403,4924760
2015-03-25,30.459394454956055,31.098015258511296,30.437183196886235,30.931419171874676,4491986
2015-03-26,30.609333038330078,30.60933303833008,29.820777201803693,30.203948431306536,5402873
2015-03-27,31.203523635864258,31.41454646199672,30.748160039420124,30.8592247962469,6940525
2015-03-30,31.797718048095703,31.925443897000232,31.4145468565343,31.431205828833125,5310186
2015-03-31,31.414552688598633,31.958767774694916,31.297935624088954,31.653341221671468,5111639
2015-04-01,31.669992446899414,32.04205904720716,31.03137383201886,31.086905148657536,4822390
2015-04-02,31.7866153717041,31.942104771443315,31.653337230224636,31.653337230224636,2594747
2015-04-07,31.753293991088867,32.03650711721996,31.65333591871693,31.808825312013678,4306566
2015-04-08,32.0254020690918,32.14757352344261,31.792167967204847,31.81438134406576,4171932
2015-04-09,32.16978454589844,32.39746634609895,32.01984744063702,32.20865689336799,3823418
2015-04-10,31.79216957092285,32.153129548776135,31.46452966004172,32.153129548776135,4137398
